ItemCode,ItemName,U_Codigo_Secundario,FrgnName,Estado,ItemType,ItemType_Significado,ItmsGrpCod,ItmsGrpCod_Nombre,UgpEntry,InvntItem,InvntItem_Significado,SellItem,SellItem_Significado,PrchseItem,PrchseItem_Significado,PriceUnit,WTLiable,WTLiable_Significado,IndirctTax,IndirctTax_Significado,ItemClass,MngMethod,MngMethod_Significado,TaxCodeAR,GLMethod,GLMethod_Significado,EvalSystem,EvalSystem_Significado,IWeight1,InvntryUom,InvntryUom_Nombre,DfltWH,DfltWH_NombreAlmacén,PlaningSys,PlaningSys_Significado,PricingPrc,LeadTime,ToleranDay,QryGroup1,QryGroup1_Significado,QryGroup2,QryGroup2_Significado,U_beas_gruppe,U_beas_prccode,U_beas_prodrelease,U_beas_prodrelease_Significado,U_beas_batchroh,U_beas_batchroh_Significado,PicturName,U_beas_dispo,U_EMPA_ESPESOR,U_EMPA_DESIDAD,U_EMPA_ANCHO,U_PLG_CICLE,U_EMPA_CARACTERISTICA_TIPO,U_EMPA_CARACTERISTICA_MP,ItemCode_Obsolete,ItemName_Valid,Needs_I_D_Review,LotNumber,ManageBy,PicturName_Valid,Needs_Design_Graphics_Review
PTEPAD0011,ENVASE PEAD 4 LT AMARILLO DANEC,D0230022001,BOT MAZORCA/COCINERO 4X6,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,ESPECIFICO,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,23.0,ESPECIFICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0016,ENVASE PEAD 10 LT AMARILLO RECTANGULAR,D0230324001,BIDON 10 LITROS,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,70.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0018,ENVASE PEAD 20 LT AMARILLO RECTANGULAR GENE,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0024,ENVASE PEAD 4 LT TRANSPARENTE,D0230303001,BOT PALM OIL 4X6 TRANSPARENTE,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,18.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0028,ENVASE PEAD 1LT NATURAL AVON  L1513800,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0032,ENVASE PEAD 3.875 LT NATURAL  FRUTILLA LENUTRIT,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0033,ENVASE PEAD 3.875 LT NATURAL  MORA LENUTRIT,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0034,ENVASE PEAD 3.875 LT NATURAL DURAZNO LENUTRIT,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0038,ENVASE PEAD 370 CC SQUEEZE SALSA BBQ EL SABOR,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,18.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0039,ENVASE PEAD NATURAL 500 CC  LA POLACA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,18.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0040,ENVASE PEAD 2 LT AMARILLO CRISCO DANEC,,BOT CRISCO 2l X 6u,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,ESPECIFICO,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,ESPECIFICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0041,ENVASE PEAD 550 ML  BEIGE KERA SAV 31102462,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0042,ENVASE PEAD 550 ML BLANCO SH BIO SAV 10000193,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0043,ENVASE PEAD 20 LT AMARILLO RECTANGULAR,D5030102001,BIDON 20 LITROS,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,75.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0045,ENVASE PEAD 1LT BLANCO CLORO SANSON,D5220001001,BOTELLA 1 LITRO CLORO SANSON,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,25.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0046,ENVASE PEAD 3.875 LT NATURAL POLACA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0047,ENVASE PEAD 4 LT BLANCO CLORO SANSON,DEYEGAL0001,BOT SANSON CLORO 4X6,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,18.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0048,ENVASE PEAD 550 ML VERDE SH AGUA SAV 31101080,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0049,ENVASE PEAD 550 ML DORADO PLACEN SAV 31101079,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0050,ENVASE PEAD 180 CC BLANCO ECOPACIFIC,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0051,ENVASE PEAD 1 LT BLANCO ECOPACIFIC,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0052,ENVASE PEAD 550 ML  VIOLETA COLAG  FONT SAV 10000930,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0053,ENVASE PEAD 370 CC NATURAL,,ENVASE PEAD 370 CC NATURAL (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0054,ENVASE PEAD 3.875 LT NATURAL  FRUTILLA VENTURA,,ENVASE PEAD 3.875 LT NATURAL  FRUTILLA VENTURA (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0055,ENVASE PEAD 3.875 LT NATURAL  MORA VENTURA,,ENVASE PEAD 3.875 LT NATURAL  MORA VENTURA (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0056,ENVASE PEAD 3.875 LT NATURAL DURAZNO VENTURA,,ENVASE PEAD 3.875 LT NATURAL DURAZNO VENTURA (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0057,ENVASE PEAD 350 CC NATURAL CUELLO 38 MM,,ENVASE PEAD 350 CC NATURAL CUELLO 38 MM (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0058,ENVASE PEAD 3.785 LT  NATURAL LIVIANO,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,24.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0059,ENVASE PEAD 1 LT BLANCO AF,,ENVASE PEAD 1 LT BLANCO AF (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0060,ENVASE PEAD 1 LITRO NATURAL REDONDO 1881,,ENVASE PEAD 1 LITRO NATURAL REDONDO 1881 (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0061,ENVASE PEAD 20 LITROS RECTANGULAR BLANCO 980 G,,ENVASE PEAD 20 LITROS RECTANGULAR BLANCO 980 G (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0062,ENVASE PEAD 1 LT NATURAL CILINDRICO 1881,,ENVASE PEAD 1 LT NATURAL CILINDRICO 1881 (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0063,ENVASE PEAD 4 LT CUADRADO  BLANCO GENERICO,,ENVASE PEAD 4 LT CUADRADO  BLANCO GENERICO (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,18.5,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0064,ENVASE PEAD 1 LITRO BLANCO REDONDO 1881,,ENVASE PEAD 1 LITRO BLANCO REDONDO 1881 (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0065,ENVASE PEAD 10 LT BLANCO  RECTANGULAR,,ENVASE PEAD 10 LT BLANCO  RECTANGULAR (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0066,ENVASE PEAD 200 CC NATURAL ORIENTAL,,ENVASE PEAD 200 CC NATURAL ORIENTAL (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,20.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTEPAD0067,ENVASE PEAD 1 LT  BLANCO  CUELLO 1881  DESINFECTANTE,,ENVASE PEAD 1 LT  BLANCO  CUELLO 1881  DESINFECTANTE (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,1,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,8,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,UN,UN,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,SOP-CONV,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,,,,30.0,GENERICO,PEAD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
