atributo,valor,conteo
ItemName,FAJILLA PEBD  13.5 CM X 11.9 CM X 50 MC TRANSPARENTE SAN FELIPE 1.5 LT CON GAS,1
ItemName,FAJILLA PEBD  15.4 CM X 11.9 CM X 50 MC TRANSPARENTE  SAN FELIPE 2 LT CON GAS,1
ItemName,FAJILLA PEBD  9.5 CM X 7 CM X 50 MC TRANSPARENTE  SAN FELIPE 500 CC CON GAS,1
ItemName,"FAJILLA  PEBD 5,1 CM  X 10 CM AGUA OKA 620 ML",1
ItemName,"FAJILLA  PEBD 5,1 CM  X 10 CM AGUA EVEREST 625 ML",1
ItemName,FAJILLA PEBD  8.6 CM X 11.1 CM X 50 MC LA POLACA 500 CC EXPORTACION,1
ItemName,"FUNDA PEAD 12"""" X 16"""" X 20 MC TRANSPARENTE",1
ItemName,"FUNDA PEAD 14"""" X 18"""" X 20 MC TRANSPARENTE",1
ItemName,"FUNDA PEAD 28"""" X 32"""" X70 MC TRANSPARENTE",1
ItemName,"FUNDA PEAD 27.5"""" X 32"""" X 40 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 15 CM X 25 CM X 55 MC QUESO DON JORGE 450 GR,1
ItemName,"FUNDA PEBD 17.25"""" X 35"""" X  30 MC TRANSPARENTE FABITEX",1
ItemName,"FUNDA PEBD 24.75"""" X 38"""" X 35 MC TRANSPARENTE FABITEX",1
ItemName,"FUNDA PEBD 10"""" F 3.5"""" X 24.5"""" X 55 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 13"""" F 3.5"""" X 22"""" X 65 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 15.5"""" F 4"""" X 27"""" X 70 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 23"""" F 3.5"""" X 70 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 23"""" F 4"""" X 70 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 23"""" X 60 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 23"""" X 65 X 70 MC COLORES",1
ItemName,"FUNDA MIX 23"""" X 70 X 70 MC COLORES",1
ItemName,"FUNDA MIX 23"""" X 75 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 26"""" X 50 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 26"""" X 65 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 26"""" X 70 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 26"""" X 75 X 70 MC COLORES",1
ItemName,"FUNDA MIX 28"""" X 50 X 70 MC COLORES",1
ItemName,"FUNDA MIX 28"""" X 70 X 70 MC COLORES",1
ItemName,"FUNDA MIX 33"""" X 55 X 70 MC COLORES",1
ItemName,"FUNDA MIX 33"""" X 65 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 33"""" X 70 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 36"""" X 92 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 36"""" X 95 X 70 MC  COLORES",1
ItemName,"FUNDA MIX 40"""" X 85 X 70 MC COLORES",1
ItemName,"FUNDA PEBD 23"""" X 56X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 60 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 65 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 70 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 75 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 26"""" X 50 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 33"""" X 55 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 33"""" X 70 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 33"""" X 85 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 33"""" X 92 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 36"""" X 92 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 36"""" X 95 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 40"""" X 40 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 40"""" X 90 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 38"""" X 92 X 70 MC  COLORES",1
ItemName,"FUNDA PEBD 15"""" X 22"""" X 45 MC TRANSPARENTE",1
ItemName,FUNDA 10F2.5 X 21 X 70,1
ItemName,FUNDAS DE 37 X 62,1
ItemName,FUNDAS DE 29 X 74,1
ItemName,FUNDA PEBD 25 CM X 33 CM X 50 MC IMPRESION CASA DE LOS QUIMICOS,1
ItemName,"FUNDA PEBD 35"""" X 72 X 70 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 10"""" F 3.5"""" X 22"""" X 45 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 38"""" X 75 X 70 MC  TRANSPARENTE",1
ItemName,"FUNDA PEBD 40"" X 80 X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 40"""" X 78 X 60 MC TRANSPARENTE",1
ItemName,FUNDA TRANSPARENTE 13 X 10 X 55 LA CASA DE LOS QUIMICOS,1
ItemName,"FUNDA PEBD 15.7"""" X 22"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDAS 15,7"""" X 22"""" X 60 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 55 F8 X 50 X 80 MC TRANSPARENTE,1
ItemName,FUNDA PEAD 60 F13 X 60 X 80 TRANSPARENTE,1
ItemName,"FUNDA PEBD 40"""" X 68 X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 38"""" X 65 X 60 MC  TRANSPARENTE",1
ItemName,FUNDAS PEBD 35 X 69 X 70 MC TRANSPARENTE,1
ItemName,FUNDAS PEBD 33 X 56 X 60 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 23 X 32"""" X 35 MC TRANSPARENTE",1
ItemName,"FUNDAS PEBD 33"""" X 68"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDAS PEBD 35""""X 68"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 23"""" X 48 """"X 60 MC COLORES",1
ItemName,"FUNDA PEBD 23"""" X 48 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 23"""" X 72"""" X 60 MC COLORES",1
ItemName,"FUNDA PEBD 23"""" X 72"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 55"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 36"""" X 90 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 23"""" X 42"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 26"""" X 48"""" X 60 MC COLORES",1
ItemName,"FUNDA PEBD 26"""" X 48""""  X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 26"""" X 42"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 26"""" X 65 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 26,5"""" X 66"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 26,5"""" X 66""""  X 60 MC COLOR",1
ItemName,"FUNDA PEBD 26,5"""" X 55"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 26,5"""" X 55"""" X 60 MC COLOR",1
ItemName,"FUNDA PEBD 40"""" X 44 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 40"""" X 85 """"X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 37"""" X 90"""" X 60 MC COLORES",1
ItemName,"FUNDA PEBD 37"""" X 90"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 37"""" X 77"""" X 60 MC COLORES",1
ItemName,"FUNDA MIX 37"""" X 77"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 33"""" X 72 """" X 50 MC COLOR",1
ItemName,"FUNDA PEBD 33"""" X 72 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 33"""" X 90 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 33"""" X 90 """" X 50 MC COLOR",1
ItemName,"FUNDA PEBD 33"""" X 95 """" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 33"""" X 95 """" X 50 MC COLOR",1
ItemName,"FUNDA MIX 33"""" X 75 """" X 50 MC COLOR",1
ItemName,"FUNDA PEBD 28"""" X 66"""" X 60 MC TRANSPARENTE",1
ItemName,"FUNDA MIX 28"""" X 66"""" X 60 MC COLOR",1
ItemName,FUNDA PEBD 10” X 16 “ X 35 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 40” X 90 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 10 F 3.5 x 24 x 65 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 38” X 68” X 60 UM TRANSPARENTE,1
ItemName,"FUNDA PEBD 33"""" X 75 """" X 60 MC TRANSPARENTE",1
ItemName,FUNDA PEAD 23 X 36  X 45 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 12,5 CM X 18 CM X 50 MC TRANSPARENTE CHOCHOS CON SAL 250 G",1
ItemName,"FUNDA PEBD 23"" X 42"" X 60 MC COLOR",1
ItemName,FUNDA PEBD 12” X 18” X 30 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 40 X 48” X 60 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 15,3 CM X 21 CM X 60 MC TRANSPARENTE CHOCHOS CON SAL 500 G",1
ItemName,FUNDA PEBD 40” X 70 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 40” X 65 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 33” X 46 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 10” X 15 “ X 30 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 48 “ X 58 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 48 X 140 X 60 MC TRANSPARENTE,1
ItemName,FUNDAS CAST 12 CM X 18 CM X 45 MC TRANSPARENTE CHOCHOS NEVALL 100 G MAIZ Y TOSTADO,1
ItemName,FUNDA  PEAD 17 ” F 5 ” X 27”X 70 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 4,5 “ X 19” X 35 MC COLOR",1
ItemName,FUNDA PEBD 23 X 35 X 60 MC COLOR,1
ItemName,FUNDA PEBD 28 X 57 X 60 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 23,5 X 33,5 X 50 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 26 X 72  X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD CELESTE 16 CM X 25 CM X 40UM,1
ItemName,FUNDA CAST 12 CM X 20 CM X 45 MC CHOCHOS CON SAL NEVALL 100 G PAPAS FRITAS,1
ItemName,"FUNDA PEBD 10 CM X 12,5 CM X 50 MC CHOCHO CON SAL 80 GR",1
ItemName,FUNDA PEBD 23” X 24” X 60 UM TRANSPARENTE,1
ItemName,"FUNDA PEBD 29"" X 36"" COLOR PARA BASURA",1
ItemName,"FUNDA PEBD 28"" X 60 "" COLOR CONSUMO INTERNO REFILE MERMAS BASURA",1
ItemName,FUNDA PEBD 18 CM X 38 CM X 50 MC TRANSPARENTE SIN IMPRESION,1
ItemName,FUNDA PEBD 26 X 55 X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD  23” X 30” X 60 MC COLORES,1
ItemName,FUNDA 16 CM X 25 CM QUESO CHIBULAC 700 GR,1
ItemName,"FUNDA  PEBD NAVIDEÑA EMPAQPLAST BLANCO / BLANCO 17"" F 3, 5"" X 23,5 “ X 70  MC",1
ItemName,FUNDA PEBD 28 “ X  76 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA  PEBD 29 “ X 55 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 4 “ X 26 “ X  85 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 6 “ X 26” X  85  MC TRANSPARENTE,1
ItemName,FUNDA PEBD 12 “ X 26 “ X  85 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 40 “ X 80 “ X 35 MC COLOR,1
ItemName,FUNDA PEBD 40 “ X 80 “ X 40 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 23 “ X 65 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 35 “ X 75 “ X 35 MC COLOR,1
ItemName,FUNDA PEBD 23 “ X 28 “ X 40 MC  COLOR ROJA,1
ItemName,FUNDA PEBD 18 “ X 23 “ X 40 MC  COLOR ROJA,1
ItemName,FUNDA PEBD 26 “ X 30  “ X 60 MC  COLOR VARIOS,1
ItemName,FUNDA PEBD 23 “ X 28  “ X 60 MC  COLOR VARIOS,1
ItemName,"FUNDA  PEBD 15,3 CM X 21 CM X 60 MC TRANSPARENTE SIN IMPRESION.",1
ItemName,FUNDA  PEBD 15 “ X 22” X  60 MC TRANSPARENTE TERMOENCOGIBLE,1
ItemName,FUNDA PEBD TRANSPARENTE 24 “ F 4.5 “  x 42” x 55 MC,1
ItemName,FUNDA PEBD  40 X 76 X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 36” X 75 “ X 35 MC COLOR,1
ItemName,"FUNDA PEBD  6 "" X 10.5 ""  X 70  MC  TRANSPARENTE",1
ItemName,FUNDA PEBD 9 “ X 14 “ X 30 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 6 “ X 7 “ X 70 MC TRANSPARENTE,1
ItemName,FUNDA PEBD  40 X 72 X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD  30 X 68 X 60 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 10"" F 3.5"" X 28.5 "" X 65 MC TRANSPARENTE",1
ItemName,"FUNDA PEBD 10"" F 3.5"" X 31.5 "" X 65 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 33 “ X 60 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 32 “X 68” X 60 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 28"""" X 66"""" X 40 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 24 “ X  48” X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 28 “  X  57 “ X 35 TRANSPARENTE,1
ItemName,FUNDA PEBD 23 “  X  50 MC X 35 MC TRANSPARENTE,1
ItemName,FUNDAS PEBD  16 CM X 29 CM X 70 MC TRANSPARENTE,1
ItemName,FUNDAS PEBD  16 CM X 22 CM X 70 MC TRANSPARENTE,1
ItemName,FUNDAS PEBD  16 CM X 10 CM X 70 MC TRANSPARENTE,1
ItemName,"FUNDA PEBD 12 F 3,5” X 21” X 50 MC   TIPO CAMISETA  COLORES",1
ItemName,"FUNDA PEBD 26 ” X 24,5 “ 50 MC TRANSPARENTE",1
ItemName,FUNDA PEBD 37.5 ” X 65 “ 50 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 20.5” X 19 “ 40 MC COLOR NEGRO,1
ItemName,FUNDA PEBD 34 “ X 68 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 34 “ X 56 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 36 “ X 68 “ X 60 MC TRANSPARENTE,1
ItemName,FUNDA PEBD 40” X 78” X 60 MC COLOR,1
ItemName,FUNDA PEBD 40” X 72” X 60 MC COLOR,1
ItemName,FUNDA PEBD 35” X 68” X 60 MC COLOR,1
ItemName,FUNDA PEBD 30” X 68” X 60 MC COLOR,1
ItemName,FUNDA PEBD 34” X 68” X 60 MC COLOR,1
ItemName,FUNDA PEBD 34” X 56” X 60 MC COLOR,1
ItemName,FUNDA PEBD 33” X 68” X 60 MC COLOR,1
ItemName,FUNDA PEBD 33” X 56” X 60 MC COLOR,1
ItemName,"FUNDA PEBD 38"""" X 65 X 60 MC  COLOR",1
ItemName,"FUNDA PEBD 37,5” X 65 “ X 60 MC COLOR",1
ItemName,FUNDA PEBD 36” X 68” X 60 MC COLOR,1
ItemName,FUNDA PEBD  73 cm X 91 cm X 60 MC TRANSPARENTE 75% PCR,1
ItemName,FUNDA PEBD  76 cm X 91 cm X 30 MC COLOR NEGRO,1
ItemName,FUNDA PEBD  58 cm X 71 cm X 30 MC COLOR NEGRO,1
ItemName,FUNDA PEBD  23 CM X 35 CM X 30 UM EMPAQUE FUNDA BASURA,1
ItemName,FUNDA PEBD 28” X 32” X 60 MC COLOR,1
ItemName,FUNDA PEBD 33”X36”X60 MC TRANSPARENTE PCR 25,1
ItemName,FUNDA PEBD 24” X 22” X 35 MC COLOR,1
ItemName,FUNDA PEBD 23” X 40 “ X 35 UM TRANSPARENTE,1
ItemName,LAMINA PEBD 17 CM X 80 MC BLANCO/NEGRO CLORO FUERTE,1
ItemName,LAMINA PEBD 18 CM X 90 MC BLANCO/NEGRO REY CLORO 150 CM3,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC TRANSPARENTE GELAPRASOL 100 CC,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC BLANCO/NEGRO FORTILECHE,1
ItemName,LAMINA PEBD 32.5 CM X 90 MC BLANCO/NEGRO LECHE AZUL PRASOL 1000 CC,1
ItemName,LAMINA PEBD 32.5 CM X 90 MC BLANCO/NEGRO LECHE AZUL PRASOL 500 CC,1
ItemName,LAMINA PEBD 32.7 CM X 100 MC BLANCA DANFAT FRI 1 KG,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA LA GRANJA LECHE 500 CM3,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA YOGURT PARAISO  DURAZNO 50G -100G - 200G,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA YOGURT PARAISO  FRESA 50G -100G - 200G,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA YOGURT PARAISO  MORA 50G -100G - 200G,1
ItemName,LAMINA PEBD 68 X 80 MC BLANCA/NEGRO LECHE SIN IMPRESION,1
ItemName,LAMINA PEBD 68 X 80 MC BLANCA/BLANCA SIN IMPRESION,1
ItemName,LAMINA PEBD 68 X 80 MC TRANSPARENTE AGUA SIN IMPRESION,1
ItemName,LAMINA PEBD 38 X 90 MC BLANCA/NEGRO CLORO SIN IMPRESION,1
ItemName,LAMINA PEBD 55 X 55 MC BLANCA/BLANCA FAJILLA SIN IMPRESION,1
ItemName,LAMINA PEBD 54 X 80 MC BLANCA/NEGRO CLORO FUERTE SIN IMPRESION,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG PRODULECHE 1 LT. (FONDO NEGRO),1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG LA GRANJA BEBIBLE 1 LT COLOR NARANJA,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG LA GRANJA BEBIBLE 1/2 LT COLOR NARANJA,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA/NEG LA GRANJA LITRO COLOR ROJA,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG LA GRANJA LECHE 500 CM3,1
ItemName,"LAMINA PEBD 32,5 CM X 70 MC BLANCA BON YOGURT DURAZNO 100 ML",1
ItemName,"LAMINA PEBD 32,5 CM X 70 MC BLANCA BON YOGURT FRUTILLA 100 ML",1
ItemName,LAMINA PEBD 32.5 CM X 70 MC BLANCA BON YOGURT MORA 100 ML,1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLAN/NEG LECHE AZUL PRASOL 900 CC",1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG LA GRANJA LECHE 1000 CM3,1
ItemName,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA O TRES 500 CM3,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEGRO PRODULECHE 500 ML,1
ItemName,LAMINA NARANJADA PRASOL,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA/NEGRA GRAN LECHE 1000 CC,1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLANCA GRAN LECHE 1000 CC",1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA LA GRANJA LECHE 1000 CM3,1
ItemName,LAMINA PEBD 18 CM X 80 MC BLANCO/NEGRO REY CLORO 250ML,1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC TRANSPARENTE AGUA QUE RICA 500 CC",1
ItemName,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA LA FUENTE 500 CC,1
ItemName,LAMINA PEBD 67.5 CM X 95 MC AMA/BLAN P.ORO SIN / IMPRE,1
ItemName,LÁMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA EL ROCIO,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC BLANCO/NEGRO LECHE AZUL PRASOL 250 CC,1
ItemName,LAMINA PEBD 67 X 80 MC BLANCA/NEGRO LECHE VARIOS SIN IMPRESIÓN,1
ItemName,LAMINA PEBD 32 CM X 90 MC BLANCO/NEGRO LECHE AZUL PRASOL 450 CC,1
ItemName,LAMINA PEBD 32 CM X 90 MC BLANCO/NEGRO LECHE AZUL PRASOL 225 CC,1
ItemName,LAMINA PEBD 32.5 CM X 90 MC BLANCO/NEGRO LECHE AZUL PRASOL 250,1
ItemName,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA EL JORDAN 500 CC,1
ItemName,LAMINA PEBD  67.5 X 95 MC TRANS PALMA DE ORO SIN IMPRESIÓN,1
ItemName,LAMINA PEBD 67.5 X 95 MC  BLANCA/BLANCA MANTECA SIN IMPRESIÓN,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA/NEGRA PROLECHE,1
ItemName,LAMINA PEBD 30 CM X 80 MC TRANSPARENTE AGUA FENIX 500 CM3,1
ItemName,LAMINA PEBD 33 CM X 90 MC BLANCA NEGRA GRAN LECHE 900 CC AZUL,1
ItemName,LAMINA PEBD 33 CM X 90 MC BLANCA NEGRA GRAN LECHE 900 CC NARANJA,1
ItemName,LAMINA PEBD 50 X 70 MC BLANCO/BLANCO SIN IMPRESIÓN,1
ItemName,LAMINA PEBD 32.7 CM X 95 MC AMARILLA/BLANCA ACEITE AKI 1 LT,1
ItemName,LAMINA PEBD 32.7 CM X 95 MC BLANCA DANFAT FRI 1 KG,1
ItemName,LAMINA PEBD 32.7 CM X 95 MC AMARILLA/BLANCA ACEITE SUPERMAXI 1 LT,1
ItemName,LAMINA PEBD 32.7 CM X 95 MC BLANCA MANTECA LA SERRANA 500 GR,1
ItemName,LAMINA PEBD 32.7 CM X 95 MC BLANCA MANTECA LA MUÑECA 500 GR,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC TRANSPARENTE GELAPRASOL UVA 100 G,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC TRANSPARENTE GELAPRASOL CEREZA 100 G,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC TRANSPARENTE RIKOLA 200 ML,1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLANCO/NEGRO PRASOLAC 900 CC",1
ItemName,LAMINA PEBD 33 CM X 90 MC BLANCA NEGRA GRAN LECHE 1000 CC ROJA,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA NEGRA GRAN LECHE 1000 CC NARANJA,1
ItemName,LAMINA PEBD 8 CM X 70 MC TRANSPARENTE RICO LOCKIS 80 ML FRESA,1
ItemName,LAMINA PEBD 8 CM X 70 MC TRANSPARENTE  RICO LOCKIS 80 ML PIÑA,1
ItemName,LAMINA PEBD 34 CM X 80 MC TRANSPARENTE 3 CHANCHITOS 1 LIBRA TODO USO,1
ItemName,LAMINA PEBD 8 CM X 65 MC BLANCA BOLO BON YOGURT FRESA 50 ML,1
ItemName,LAMINA PEBD 8 CM X 70 MC BLANCA BOLO BON YOGURT MORA 50 ML,1
ItemName,"LAMINA PEBD 32,7 CM X 95 MC AMARILLO/BLANCO P.ORO 1 LITRO COSTA",1
ItemName,"LAMINA PEBD 32,7 CM X 95 MC TRANSPARENTE PALMA DE ORO 1LT SIERRA",1
ItemName,LAMINA PEBD BLANCA PROMOCIONAL DETERGENTE AS,1
ItemName,LAMINA POLIOLEFINA JABON LIDER  250 G. EXPORTACION,1
ItemName,LAMINA POLIOLEFINA JABON LIDER  200 G.,1
ItemName,LAMINA PEBD 32.5 CM X 90 MC BLANCO/NEGRO LECHE AZUL PROALIM 1000 CC,1
ItemName,LAMINA PEBD 32.5 CM X 90 MC BLANCO/NEGRO LECHE ROJA PROALIM 1000 CC,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC BLANCO/NEGRO LECHE NARANJA PROALIM 1000 CC,1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLANCA  YOGURT LA VICTORIA FRESA",1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLANCA  YOGURT LA VICTORIA MORA",1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLANCA  YOGURT PROALIM FRESA",1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLANCA  YOGURT PROALIM DURAZNO",1
ItemName,LAMINA PEBD 34 CM X 80 MC BLAN/NEG LECHE LA VACA 1 LT,1
ItemName,"LAMINA PEBD 8,7 CM X 80 MC TRANSPARENTE REFRESCO PROALIM 100 ML.",1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLAN/NEG  LA AVELINA 1 LT",1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLAN/NEG  LA AVELINA 500 CC",1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC BLAN/NEG  LECHE RIKA 1 LT",1
ItemName,LAMINA PEBD 33 CM X 80 MC BLAN/NEG  BEBIDA LACTEA CAMPO FINO 1 LT,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC BLANCO/NEGRO LECHE AMALAC 1 LT,1
ItemName,LAMINA PEBD 32.5 CM X 80 MC TRANS/ BEBIBLE NARANJADA FRESQUITO LIBERLAC.,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCO/NEGRO LECHE ENTERA PURELAC 1000 CC,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCO/NEGRO BEBIDA LA QUINTA PURELAC 1000 CC,1
ItemName,LAMINA PEBD 34  CM X 80 MC TRANSPARENTE  MARGARINA INDUSTRIAL 1LIBRA,1
ItemName,"LAMINA PEBD 32,7 CM X 95 MC  BLANCA 3 CHANCHITOS  1 KG",1
ItemName,"LAMINA PEBD 32,7 CM X 95 MC TRANSPARENTE P.ORO  900 ML $ 1.50",1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLANCO/NEGRO  TANILACT BEBIDA 1 LT ROJA",1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC  BLANCO/NEGRO  TANILACT ENTERA 1 LT ROJA",1
ItemName,LAMINA PEBD 32 CM X 80 MC BLANCO/ NEGRO   TANILACT BEBIDA 250 ML ROJA,1
ItemName,LAMINA  PEBD 32 CM X 80 MC BLANCO/ NEGRO  TANILECHE BEBIDA 250 ML AZUL,1
ItemName,LAMINA PEBD 32 CM X 80 MC BLANCO/NEGRO TANILECHE ENTERA 500 ML AZUL,1
ItemName,LAMINA PEBD 32 CM X 80 MC BLANCO /NEGRO TANILECHE BEBIDA 500 ML AZUL,1
ItemName,"LAMINA PEBD 32,5 CM X 80 MC TRANSPARENTE TANILACT REFRESCO NARANJA 100 ML",1
ItemName,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA PARAISO 500 CC,1
ItemName,"LAMINA PEBD 32,5 CM X 90 MC BLANCO/NEGRO TANILACT BEBIDA 1 LT AZUL",1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA  YOGURT FRESA SIMBAD,1
ItemName,LAMINA PEBD 33 CM X 80 MC BLANCA  YOGURT MORA SIMBAD,1
